mmsi,timestamp,lat,lon,sog_knots,cog_deg,trip_id,event_label,distance_to_imbl_km
419000004,2026-01-01T20:40:00,8.81824,79.131,6.25,340.0,trip_004,normal_fishing,21.861
419000004,2026-01-01T20:50:00,8.83433,79.12945,5.79,354.5,trip_004,normal_fishing,23.77
419000004,2026-01-01T21:00:00,8.85092,79.13353,6.12,13.8,trip_004,normal_fishing,25.416
419000004,2026-01-01T21:10:00,8.86977,79.13165,6.78,354.3,trip_004,normal_fishing,26.816
419000004,2026-01-01T21:20:00,8.88694,79.12473,6.63,338.2,trip_004,normal_fishing,28.747
419000004,2026-01-01T21:30:00,8.90442,79.1186,6.63,340.8,trip_004,normal_fishing,30.564
419000004,2026-01-01T21:40:00,8.9235,79.11525,6.94,350.1,trip_004,normal_fishing,32.298
419000004,2026-01-01T21:50:00,8.94493,79.12089,7.94,14.7,trip_004,normal_fishing,33.903
419000004,2026-01-01T22:00:00,8.96409,79.12624,7.13,15.5,trip_004,normal_fishing,34.897
419000004,2026-01-01T22:10:00,8.984,79.1364,8.0,26.9,trip_004,normal_fishing,35.761
419000004,2026-01-01T22:20:00,9.00505,79.1432,7.92,17.8,trip_004,normal_fishing,36.263
419000004,2026-01-01T22:30:00,9.02407,79.14799,7.03,14.1,trip_004,normal_fishing,37.132
419000004,2026-01-01T22:40:00,9.04141,79.15528,6.73,22.7,trip_004,normal_fishing,38.034
419000004,2026-01-01T22:50:00,9.05789,79.16778,7.4,37.0,trip_004,normal_fishing,38.605
419000004,2026-01-01T23:00:00,9.07,79.18402,7.23,53.1,trip_004,normal_fishing,38.668
419000004,2026-01-01T23:10:00,9.08547,79.19914,7.73,44.2,trip_004,normal_fishing,37.717
419000004,2026-01-01T23:20:00,9.09647,79.21774,7.71,59.2,trip_004,normal_fishing,36.311
419000004,2026-01-01T23:30:00,9.10023,79.23702,7.0,78.9,trip_004,normal_fishing,34.419
419000004,2026-01-01T23:40:00,9.09787,79.25424,6.19,97.9,trip_004,normal_fishing,32.36
419000004,2026-01-01T23:50:00,9.10074,79.27157,6.26,80.5,trip_004,normal_fishing,30.45
419000004,2026-01-02T00:00:00,9.10847,79.28446,5.36,58.9,trip_004,normal_fishing,28.594
419000004,2026-01-02T00:10:00,9.12059,79.29267,5.24,33.9,trip_004,normal_fishing,27.284
419000004,2026-01-02T00:20:00,9.12868,79.30161,4.31,47.7,trip_004,normal_fishing,26.454
419000004,2026-01-02T00:30:00,9.13655,79.31304,4.95,55.3,trip_004,normal_fishing,25.471
419000004,2026-01-02T00:40:00,9.1458,79.32049,4.25,38.7,trip_004,normal_fishing,24.214
419000004,2026-01-02T00:50:00,9.1533,79.33197,4.89,56.7,trip_004,normal_fishing,23.395
419000004,2026-01-02T01:00:00,9.16132,79.34523,5.53,58.7,trip_004,normal_fishing,22.132
419000004,2026-01-02T01:10:00,9.17297,79.35449,5.32,38.3,trip_004,normal_fishing,20.674
419000004,2026-01-02T01:20:00,9.18161,79.36492,4.83,50.2,trip_004,normal_fishing,19.656
419000005,2026-01-01T10:10:00,8.7512,78.20827,7.99,108.7,trip_005,transit,91.731
419000005,2026-01-01T10:20:00,8.74954,78.22897,7.4,94.6,trip_005,transit,89.299
419000005,2026-01-01T10:30:00,8.74407,78.24677,6.64,107.2,trip_005,transit,87.208
419000005,2026-01-01T10:40:00,8.74509,78.26355,5.99,86.5,trip_005,transit,85.2
419000005,2026-01-01T10:50:00,8.75135,78.28108,6.64,70.3,trip_005,transit,83.646
419000005,2026-01-01T11:00:00,8.76028,78.30049,7.62,65.2,trip_005,transit,82.328
419000005,2026-01-01T11:10:00,8.77536,78.31676,7.93,47.0,trip_005,transit,81.022
419000005,2026-01-01T11:20:00,8.79072,78.33192,7.71,44.5,trip_005,transit,80.428
419000005,2026-01-01T11:30:00,8.80078,78.35196,8.0,63.2,trip_005,transit,80.022
419000005,2026-01-01T11:40:00,8.80369,78.37247,7.38,81.9,trip_005,transit,78.904
419000005,2026-01-01T11:50:00,8.81177,78.39248,7.7,67.9,trip_005,normal_fishing,77.316
419000005,2026-01-01T12:00:00,8.8238,78.41139,8.0,57.4,trip_005,normal_fishing,76.17
419000005,2026-01-01T12:10:00,8.83474,78.43096,8.0,60.7,trip_005,normal_fishing,75.464
419000005,2026-01-01T12:20:00,8.83971,78.45284,8.0,77.1,trip_005,normal_fishing,74.695
419000005,2026-01-01T12:30:00,8.85151,78.46884,7.1,53.4,trip_005,normal_fishing,73.355
419000005,2026-01-01T12:40:00,8.86182,78.48576,7.07,58.5,trip_005,normal_fishing,73.057
419000005,2026-01-01T12:50:00,8.87508,78.49983,6.91,46.5,trip_005,normal_fishing,72.574
419000005,2026-01-01T13:00:00,8.88582,78.5181,7.56,59.4,trip_005,normal_fishing,72.545
419000005,2026-01-01T13:10:00,8.89527,78.53636,7.33,62.5,trip_005,normal_fishing,71.993
419000005,2026-01-01T13:20:00,8.90822,78.55245,7.38,51.0,trip_005,normal_fishing,71.341
419000005,2026-01-01T13:30:00,8.92384,78.56648,7.5,41.8,trip_005,normal_fishing,71.132
419000005,2026-01-01T13:40:00,8.9356,78.58087,6.64,50.6,trip_005,normal_fishing,71.293
419000005,2026-01-01T13:50:00,8.95085,78.58823,6.06,25.6,trip_005,normal_fishing,71.12
419000005,2026-01-01T14:00:00,8.96331,78.60092,6.35,45.4,trip_005,normal_fishing,71.763
419000005,2026-01-01T14:10:00,8.98073,78.61062,7.13,29.0,trip_005,normal_fishing,71.776
419000005,2026-01-01T14:20:00,8.99827,78.6198,7.09,27.5,trip_005,normal_fishing,72.411
419000005,2026-01-01T14:30:00,9.00958,78.63299,6.21,49.2,trip_005,normal_fishing,73.1
419000005,2026-01-01T14:40:00,9.02416,78.64326,6.38,35.0,trip_005,normal_fishing,73.027
419000005,2026-01-01T14:50:00,9.04185,78.64966,6.74,19.8,trip_005,normal_fishing,73.489
419000005,2026-01-01T15:00:00,9.05833,78.65125,5.93,5.5,trip_005,normal_fishing,74.536
419000005,2026-01-01T15:10:00,9.07426,78.64867,5.78,350.8,trip_005,normal_fishing,75.847
419000005,2026-01-01T15:20:00,9.08699,78.64259,5.05,334.6,trip_005,normal_fishing,77.41
419000005,2026-01-01T15:30:00,9.09997,78.64091,4.69,352.7,trip_005,normal_fishing,78.934
419000005,2026-01-01T15:40:00,9.11025,78.63827,3.8,345.7,trip_005,normal_fishing,80.19
419000005,2026-01-01T15:50:00,9.1189,78.63485,3.33,338.6,trip_005,normal_fishing,81.274
419000005,2026-01-01T16:00:00,9.12626,78.63274,2.74,344.1,trip_005,normal_fishing,82.267
419000005,2026-01-01T16:10:00,9.13629,78.63336,3.6,3.5,trip_005,normal_fishing,83.06
419000005,2026-01-01T16:20:00,9.14382,78.63111,2.82,343.5,trip_005,normal_fishing,83.918
419000005,2026-01-01T16:30:00,9.15074,78.6261,3.05,324.3,trip_005,normal_fishing,84.737
419000005,2026-01-01T16:40:00,9.15681,78.61749,3.76,305.4,trip_005,normal_fishing,85.679
419000005,2026-01-01T16:50:00,9.16594,78.60924,4.4,318.1,trip_005,normal_fishing,86.779
419000005,2026-01-01T17:00:00,9.17736,78.59938,5.39,319.4,trip_005,normal_fishing,88.129
419000005,2026-01-01T17:10:00,9.18385,78.58633,5.19,296.6,trip_005,normal_fishing,89.788
419000005,2026-01-01T17:20:00,9.18904,78.57004,6.09,287.8,trip_005,normal_fishing,91.214
419000005,2026-01-01T17:30:00,9.19594,78.55253,6.7,291.6,trip_005,normal_fishing,92.745
419000005,2026-01-01T17:40:00,9.19785,78.5311,7.66,275.1,trip_005,normal_fishing,94.52
419000005,2026-01-01T17:50:00,9.19974,78.5097,7.65,275.1,trip_005,normal_fishing,96.146
419000005,2026-01-01T18:00:00,9.20964,78.49143,7.41,298.6,trip_005,normal_fishing,97.797
419000005,2026-01-01T18:10:00,9.21807,78.4719,7.58,293.5,trip_005,normal_fishing,99.928
419000005,2026-01-01T18:20:00,9.21979,78.45169,7.22,274.9,trip_005,normal_fishing,102.032
419000005,2026-01-01T18:30:00,9.21654,78.43393,6.43,259.6,trip_005,normal_fishing,103.641
419000005,2026-01-01T18:40:00,9.21906,78.41555,6.61,277.9,trip_005,normal_fishing,104.685
419000005,2026-01-01T18:50:00,9.21931,78.39751,6.42,270.8,trip_005,normal_fishing,106.268
419000005,2026-01-01T19:00:00,9.21845,78.37873,6.69,267.4,trip_005,normal_fishing,107.66
419000005,2026-01-01T19:10:00,9.22522,78.35863,7.56,288.7,trip_005,normal_fishing,109.033
419000005,2026-01-01T19:20:00,9.22984,78.3389,7.21,283.3,trip_005,normal_fishing,111.111
419000005,2026-01-01T19:30:00,9.2337,78.31862,7.35,280.8,trip_005,normal_fishing,112.991
419000005,2026-01-01T19:40:00,9.23702,78.29735,7.67,278.9,trip_005,normal_fishing,114.853
419000005,2026-01-01T19:50:00,9.24114,78.27723,7.31,281.6,trip_005,normal_fishing,116.749
419000005,2026-01-01T20:00:00,9.24249,78.25743,7.07,273.9,trip_005,normal_fishing,118.619
419000005,2026-01-01T20:10:00,9.23747,78.24018,6.4,253.7,trip_005,normal_fishing,120.246
419000005,2026-01-01T20:20:00,9.23591,78.2229,6.18,264.8,trip_005,normal_fishing,121.172
419000005,2026-01-01T20:30:00,9.23006,78.20621,6.3,250.5,trip_005,normal_fishing,122.375
419000005,2026-01-01T20:40:00,9.22817,78.18998,5.82,263.3,trip_005,normal_fishing,123.193
419000005,2026-01-01T20:50:00,9.23129,78.1715,6.67,279.7,trip_005,normal_fishing,124.289
419000005,2026-01-01T21:00:00,9.2362,78.15244,7.01,284.5,trip_005,normal_fishing,125.955
419000005,2026-01-01T21:10:00,9.2332,78.13045,7.9,262.2,trip_005,normal_fishing,127.807
419000005,2026-01-01T21:20:00,9.22809,78.10857,8.0,256.8,trip_005,normal_fishing,129.256
419000005,2026-01-01T21:30:00,9.22494,78.08914,7.01,260.7,trip_005,normal_fishing,130.531
419000005,2026-01-01T21:40:00,9.21394,78.07165,7.37,237.7,trip_005,normal_fishing,131.772
419000005,2026-01-01T21:50:00,9.2052,78.0559,6.42,240.8,trip_005,normal_fishing,132.259
419000005,2026-01-01T22:00:00,9.19937,78.03676,7.13,253.0,trip_005,normal_fishing,132.818
419000005,2026-01-01T22:10:00,9.19354,78.01782,7.06,252.8,trip_005,normal_fishing,133.897
419000005,2026-01-01T22:20:00,9.17931,78.00188,7.63,228.1,trip_005,normal_fishing,134.987
419000005,2026-01-01T22:30:00,9.1621,77.98756,8.0,219.6,trip_005,normal_fishing,135.242
419000005,2026-01-01T22:40:00,9.14343,77.97524,8.0,213.3,trip_005,normal_fishing,135.188
419000005,2026-01-01T22:50:00,9.12446,77.96761,7.32,201.8,trip_005,normal_fishing,134.907
419000005,2026-01-01T23:00:00,9.10784,77.95568,7.31,215.5,trip_005,normal_fishing,134.244
419000005,2026-01-01T23:10:00,9.09009,77.94206,8.0,217.3,trip_005,normal_fishing,134.151
419000005,2026-01-01T23:20:00,9.07911,77.9225,8.0,240.5,trip_005,normal_fishing,134.172
419000005,2026-01-01T23:30:00,9.06329,77.90665,8.0,224.9,trip_005,normal_fishing,135.202
419000005,2026-01-01T23:40:00,9.05375,77.88712,7.75,243.8,trip_005,normal_fishing,135.632
419000005,2026-01-01T23:50:00,9.03765,77.87156,8.0,223.9,trip_005,normal_fishing,136.824
419000005,2026-01-02T00:00:00,9.02131,77.85626,8.0,223.0,trip_005,normal_fishing,137.291
419000005,2026-01-02T00:10:00,9.0126,77.83558,8.0,247.1,trip_005,normal_fishing,137.763
419000005,2026-01-02T00:20:00,9.0029,77.81617,7.74,243.3,trip_005,normal_fishing,139.215
419000005,2026-01-02T00:30:00,8.99293,77.79935,6.98,239.2,trip_005,normal_fishing,140.52
419000005,2026-01-02T00:40:00,8.98701,77.77871,7.65,253.9,trip_005,normal_fishing,141.589
419000005,2026-01-02T00:50:00,8.97786,77.76053,7.26,243.1,trip_005,normal_fishing,143.266
419000005,2026-01-02T01:00:00,8.97537,77.743,6.31,261.9,trip_005,normal_fishing,144.556
419000005,2026-01-02T01:10:00,8.97321,77.72563,6.24,262.9,trip_005,normal_fishing,146.141
419000005,2026-01-02T01:20:00,8.97386,77.71003,5.56,272.4,trip_005,normal_fishing,147.735
419000005,2026-01-02T01:30:00,8.97664,77.69538,5.32,280.8,trip_005,normal_fishing,149.3
419000005,2026-01-02T01:40:00,8.98018,77.68356,4.4,286.7,trip_005,normal_fishing,150.88
419000005,2026-01-02T01:50:00,8.98335,77.67151,4.44,284.8,trip_005,normal_fishing,152.219
419000005,2026-01-02T02:00:00,8.98345,77.66108,3.72,270.5,trip_005,normal_fishing,153.562
419000005,2026-01-02T02:10:00,8.98098,77.65184,3.41,255.0,trip_005,normal_fishing,154.599
419000005,2026-01-02T02:20:00,8.97406,77.64197,4.3,234.8,trip_005,normal_fishing,155.394
419000005,2026-01-02T02:30:00,8.96524,77.63138,4.92,230.1,trip_005,normal_fishing,156.045
419000005,2026-01-02T02:40:00,8.96206,77.62038,4.08,253.8,trip_005,normal_fishing,156.688
419000005,2026-01-02T02:50:00,8.96004,77.60699,4.82,261.4,trip_005,normal_fishing,157.642
419000005,2026-01-02T03:00:00,8.9596,77.59386,4.68,268.1,trip_005,normal_fishing,158.892
419000005,2026-01-02T03:10:00,8.95862,77.58336,3.75,264.6,trip_005,normal_fishing,160.191
419000005,2026-01-02T03:20:00,8.95778,77.57008,4.74,266.4,trip_005,normal_fishing,161.203
419000005,2026-01-02T03:30:00,8.96131,77.55996,3.82,289.3,trip_005,normal_fishing,162.504
419000005,2026-01-02T03:40:00,8.96603,77.5516,3.43,299.6,trip_005,normal_fishing,163.681
419000005,2026-01-02T03:50:00,8.97138,77.54703,2.52,319.7,trip_005,normal_fishing,164.732
419000005,2026-01-02T04:00:00,8.97983,77.54419,3.19,341.5,trip_005,normal_fishing,165.429
419000005,2026-01-02T04:10:00,8.98494,77.54024,2.31,322.4,trip_005,normal_fishing,166.091
419000005,2026-01-02T04:20:00,8.98917,77.53862,1.62,339.1,trip_005,normal_fishing,166.717
419000005,2026-01-02T04:30:00,8.99564,77.53636,2.45,340.9,trip_005,normal_fishing,167.071
419000005,2026-01-02T04:40:00,9.00168,77.53465,2.25,344.3,trip_005,normal_fishing,167.59
419000005,2026-01-02T04:50:00,9.00565,77.53331,1.5,341.5,trip_005,normal_fishing,168.037
419000005,2026-01-02T05:00:00,9.00982,77.53368,1.5,4.9,trip_005,normal_fishing,168.353
419000005,2026-01-02T05:10:00,9.01393,77.5329,1.5,349.4,trip_005,normal_fishing,168.509
419000005,2026-01-02T05:20:00,9.01802,77.53382,1.5,12.6,trip_005,normal_fishing,168.777
419000005,2026-01-02T05:30:00,9.0226,77.53659,1.92,31.0,trip_005,normal_fishing,168.876
419000005,2026-01-02T05:40:00,9.02801,77.54253,2.87,47.5,trip_005,normal_fishing,168.815
419000005,2026-01-02T05:50:00,9.0325,77.55205,3.75,64.6,trip_005,normal_fishing,168.481
419000005,2026-01-02T06:00:00,9.04093,77.56082,4.35,46.0,trip_005,normal_fishing,167.753
419000005,2026-01-02T06:10:00,9.04917,77.5701,4.43,48.2,trip_005,normal_fishing,167.295
419000005,2026-01-02T06:20:00,9.05475,77.58411,5.38,68.2,trip_005,normal_fishing,166.787
419000005,2026-01-02T06:30:00,9.05774,77.59881,5.34,78.4,trip_005,normal_fishing,165.692
419000005,2026-01-02T06:40:00,9.06113,77.61276,5.11,76.2,trip_005,normal_fishing,164.408
419000005,2026-01-02T06:50:00,9.06596,77.62562,4.9,69.3,trip_005,normal_fishing,163.223
419000005,2026-01-02T07:00:00,9.07341,77.63419,4.05,48.8,trip_005,normal_fishing,162.225
419000005,2026-01-02T07:10:00,9.07844,77.64404,3.95,62.8,trip_005,normal_fishing,161.79
419000005,2026-01-02T07:20:00,9.07959,77.65569,4.17,84.3,trip_005,normal_fishing,161.109
419000005,2026-01-02T07:30:00,9.08429,77.66425,3.48,61.1,trip_005,normal_fishing,160.052
419000005,2026-01-02T07:40:00,9.09283,77.67327,4.44,46.4,trip_005,normal_fishing,159.487
419000005,2026-01-02T07:50:00,9.10336,77.67998,4.47,32.3,trip_005,normal_fishing,159.097
419000005,2026-01-02T08:00:00,9.11223,77.69232,5.42,54.1,trip_005,normal_fishing,159.049
419000005,2026-01-02T08:10:00,9.12175,77.70064,4.52,41.0,trip_005,normal_fishing,158.387
419000005,2026-01-02T08:20:00,9.13108,77.70474,3.65,23.6,trip_005,normal_fishing,158.155
419000005,2026-01-02T08:30:00,9.14152,77.70629,3.78,8.4,trip_005,normal_fishing,158.315
419000005,2026-01-02T08:40:00,9.15094,77.71155,3.86,29.0,trip_005,normal_fishing,158.787
419000005,2026-01-02T08:50:00,9.15837,77.71684,3.26,35.3,trip_005,normal_fishing,158.862
419000005,2026-01-02T09:00:00,9.1646,77.72441,3.5,50.3,trip_005,normal_fishing,158.822
419000005,2026-01-02T09:10:00,9.16909,77.73589,4.4,68.5,trip_005,normal_fishing,158.507
419000005,2026-01-02T09:20:00,9.17393,77.74467,3.58,60.9,trip_005,normal_fishing,157.734
419000005,2026-01-02T09:30:00,9.18048,77.75179,3.45,47.2,trip_005,normal_fishing,157.237
419000005,2026-01-02T09:40:00,9.18361,77.76023,3.21,69.5,trip_005,normal_fishing,157.002
419000005,2026-01-02T09:50:00,9.18472,77.76941,3.29,83.1,trip_005,normal_fishing,156.439
419000005,2026-01-02T10:00:00,9.18789,77.777,2.93,67.2,trip_005,normal_fishing,155.686
419000005,2026-01-02T10:10:00,9.19028,77.78588,3.28,74.9,trip_005,normal_fishing,155.209
419000005,2026-01-02T10:20:00,9.19268,77.79317,2.73,71.6,trip_005,normal_fishing,154.57
419000005,2026-01-02T10:30:00,9.19342,77.79894,2.07,82.7,trip_005,normal_fishing,154.079
419000005,2026-01-02T10:40:00,9.19237,77.80302,1.5,104.5,trip_005,normal_fishing,153.615
419000005,2026-01-02T10:50:00,9.19274,77.80721,1.5,84.9,trip_005,normal_fishing,153.185
419000005,2026-01-02T11:00:00,9.19305,77.81146,1.52,85.9,trip_005,normal_fishing,152.838
419000006,2026-01-01T11:10:00,8.73909,78.19442,7.38,159.1,trip_006,transit,91.731
419000006,2026-01-01T11:20:00,8.72064,78.2042,7.47,152.2,trip_006,transit,90.031
419000006,2026-01-01T11:30:00,8.70265,78.21556,7.61,147.8,trip_006,transit,88.158
419000006,2026-01-01T11:40:00,8.68519,78.22995,8.09,140.7,trip_006,transit,86.171
419000006,2026-01-01T11:50:00,8.66699,78.2452,8.49,140.2,trip_006,transit,83.922
419000006,2026-01-01T12:00:00,8.64984,78.25978,8.05,139.8,trip_006,transit,81.568
419000006,2026-01-01T12:10:00,8.63112,78.27299,8.2,144.9,trip_006,transit,79.344
419000006,2026-01-01T12:20:00,8.61159,78.28458,8.13,149.4,trip_006,transit,77.21
419000006,2026-01-01T12:30:00,8.59076,78.29588,8.48,151.6,trip_006,transit,75.236
419000006,2026-01-01T12:40:00,8.56991,78.30621,8.33,153.7,trip_006,transit,73.277
419000006,2026-01-01T12:50:00,8.54818,78.31578,8.5,156.3,trip_006,transit,71.46
419000006,2026-01-01T13:00:00,8.52575,78.32236,8.37,163.7,trip_006,transit,69.744
419000006,2026-01-01T13:10:00,8.50263,78.32968,8.68,162.5,trip_006,transit,68.384
419000006,2026-01-01T13:20:00,8.47887,78.33715,8.92,162.6,trip_006,transit,67.001
419000006,2026-01-01T13:30:00,8.45595,78.34465,8.64,162.0,trip_006,transit,65.667
419000006,2026-01-01T13:40:00,8.43357,78.35031,8.27,165.9,trip_006,transit,64.423
419000006,2026-01-01T13:50:00,8.41141,78.35794,8.39,161.1,trip_006,transit,63.4
419000006,2026-01-01T14:00:00,8.38771,78.36431,8.79,165.0,trip_006,transit,62.165
419000006,2026-01-01T14:10:00,8.3655,78.37183,8.4,161.4,trip_006,transit,61.039
419000006,2026-01-01T14:20:00,8.34346,78.37626,8.05,168.7,trip_006,transit,59.816
419000006,2026-01-01T14:30:00,8.32242,78.38238,7.85,163.8,trip_006,transit,58.93
419000006,2026-01-01T14:40:00,8.30031,78.38862,8.23,164.3,trip_006,transit,57.88
419000006,2026-01-01T14:50:00,8.27724,78.39334,8.44,168.5,trip_006,transit,56.798
419000006,2026-01-01T15:00:00,8.25507,78.40003,8.29,163.3,trip_006,transit,55.754
419000006,2026-01-01T15:10:00,8.23388,78.40656,7.94,162.9,trip_006,transit,54.519
419000006,2026-01-01T15:20:00,8.21365,78.41423,7.75,159.3,trip_006,transit,53.323
419000006,2026-01-01T15:30:00,8.19419,78.42404,7.8,153.3,trip_006,transit,52.026
419000006,2026-01-01T15:40:00,8.17531,78.43223,7.37,156.6,trip_006,transit,50.518
419000006,2026-01-01T15:50:00,8.15575,78.44084,7.65,156.3,trip_006,transit,49.197
419000006,2026-01-01T16:00:00,8.13481,78.44836,7.97,160.3,trip_006,transit,47.815
419000006,2026-01-01T16:10:00,8.11315,78.45651,8.29,159.5,trip_006,transit,46.517
419000006,2026-01-01T16:20:00,8.09248,78.46604,8.15,155.3,trip_006,transit,45.136
419000006,2026-01-01T16:30:00,8.07284,78.47736,8.12,150.1,trip_006,transit,43.628
419000006,2026-01-01T16:40:00,8.05416,78.48888,7.86,148.4,trip_006,transit,41.952
419000006,2026-01-01T16:50:00,8.03518,78.49882,7.67,152.4,trip_006,transit,40.275
419000006,2026-01-01T17:00:00,8.01774,78.50941,7.3,148.8,trip_006,transit,38.762
419000006,2026-01-01T17:10:00,8.00096,78.52001,7.11,147.8,trip_006,transit,37.215
419000006,2026-01-01T17:20:00,7.98518,78.53079,6.84,145.7,trip_006,transit,35.682
419000006,2026-01-01T17:30:00,7.96762,78.54099,7.27,149.9,trip_006,transit,34.153
419000006,2026-01-01T17:40:00,7.94971,78.5514,7.41,149.9,trip_006,transit,32.645
419000006,2026-01-01T17:50:00,7.92957,78.56048,7.91,155.8,trip_006,transit,31.106
419000006,2026-01-01T18:00:00,7.90814,78.56934,8.3,157.6,trip_006,transit,29.657
419000006,2026-01-01T18:10:00,7.88507,78.57592,8.59,164.1,trip_006,transit,28.203
419000006,2026-01-01T18:20:00,7.86319,78.58241,8.18,163.5,trip_006,transit,26.957
419000006,2026-01-01T18:30:00,7.84244,78.59178,8.15,155.8,trip_006,transit,25.746
419000006,2026-01-01T18:40:00,7.82194,78.60107,8.06,155.7,trip_006,transit,24.253
419000006,2026-01-01T18:50:00,7.80114,78.61003,8.11,156.8,trip_006,transit,22.773
419000006,2026-01-01T19:00:00,7.78063,78.61665,7.72,162.2,trip_006,transit,21.322
419000006,2026-01-01T19:10:00,7.75993,78.62514,8.01,157.8,trip_006,transit,20.13
419000006,2026-01-01T19:20:00,7.73718,78.63197,8.51,163.3,trip_006,transit,18.731
419000006,2026-01-01T19:30:00,7.71277,78.6366,8.9,169.3,trip_006,transit,17.464
419000006,2026-01-01T19:40:00,7.68891,78.64243,8.8,166.3,trip_006,transit,16.395
419000006,2026-01-01T19:50:00,7.66519,78.64988,8.91,162.6,trip_006,transit,15.21
419000006,2026-01-01T20:00:00,7.64116,78.65429,8.75,169.6,trip_006,transit,13.852
419000006,2026-01-01T20:10:00,7.61763,78.65822,8.55,170.5,trip_006,transit,12.816
419000006,2026-01-01T20:20:00,7.59538,78.66409,8.24,165.3,trip_006,transit,11.691
419000006,2026-01-01T20:30:00,7.57286,78.67312,8.69,158.2,trip_006,transit,10.041
419000006,2026-01-01T20:40:00,7.5498,78.68311,9.0,156.6,trip_006,transit,8.062
419000006,2026-01-01T20:50:00,7.52708,78.69161,8.69,159.5,trip_006,transit,5.963
419000006,2026-01-01T21:00:00,7.50444,78.70251,9.0,154.3,trip_006,imbl_approach,4.027
419000006,2026-01-01T21:10:00,7.48256,78.71488,9.0,150.6,trip_006,imbl_approach,1.857
419000006,2026-01-01T21:20:00,7.46203,78.72938,9.0,144.8,trip_006,imbl_approach,0.423
419000006,2026-01-01T21:30:00,7.44095,78.74165,8.74,149.8,trip_006,imbl_approach,2.85
419000006,2026-01-01T21:40:00,7.42006,78.75563,9.0,146.3,trip_006,transit,5.082
419000006,2026-01-01T21:50:00,7.40029,78.77083,8.93,142.5,trip_006,transit,7.475
419000006,2026-01-01T22:00:00,7.38134,78.78597,8.68,141.4,trip_006,transit,9.935
419000006,2026-01-01T22:10:00,7.36066,78.80003,8.95,145.8,trip_006,transit,12.351
419000006,2026-01-01T22:20:00,7.34037,78.81486,9.0,143.9,trip_006,transit,14.742
419000006,2026-01-01T22:30:00,7.32238,78.83036,8.5,139.3,trip_006,transit,17.191
419000006,2026-01-01T22:40:00,7.30302,78.84639,9.0,140.4,trip_006,transit,19.598
419000006,2026-01-01T22:50:00,7.28643,78.86417,8.71,133.0,trip_006,transit,22.121
419000006,2026-01-01T23:00:00,7.26919,78.88246,9.0,133.4,trip_006,transit,24.687
419000006,2026-01-01T23:10:00,7.25432,78.90238,8.9,126.8,trip_006,transit,27.335
419000006,2026-01-01T23:20:00,7.23836,78.92094,8.77,130.7,trip_006,transit,30.03
419000006,2026-01-01T23:30:00,7.22456,78.94014,8.46,125.8,trip_006,transit,32.644
419000006,2026-01-01T23:40:00,7.21127,78.95963,8.44,124.3,trip_006,transit,35.216
419000006,2026-01-01T23:50:00,7.19584,78.97798,8.58,130.1,trip_006,transit,37.793
419000006,2026-01-02T00:00:00,7.17866,78.99633,9.0,133.1,trip_006,transit,40.36
419000006,2026-01-02T00:10:00,7.16212,79.01489,8.9,131.7,trip_006,transit,43.012
419000006,2026-01-02T00:20:00,7.14404,79.0309,8.65,138.5,trip_006,transit,45.665
419000006,2026-01-02T00:30:00,7.1244,79.04616,8.9,142.2,trip_006,transit,48.16
419000006,2026-01-02T00:40:00,7.10667,79.06345,8.87,135.8,trip_006,transit,50.665
419000006,2026-01-02T00:50:00,7.09101,79.08151,8.56,131.0,trip_006,transit,53.273
419000006,2026-01-02T01:00:00,7.07591,79.09927,8.35,130.4,trip_006,transit,55.846
419000006,2026-01-02T01:10:00,7.0586,79.11653,8.75,135.1,trip_006,transit,58.362
419000006,2026-01-02T01:20:00,7.04039,79.13185,8.52,140.0,trip_006,transit,60.943
419000006,2026-01-02T01:30:00,7.02368,79.1478,8.28,136.3,trip_006,transit,63.382
419000006,2026-01-02T01:40:00,7.00787,79.16632,8.72,130.5,trip_006,transit,65.805
419000006,2026-01-02T01:50:00,6.99306,79.18467,8.44,128.9,trip_006,transit,68.432
419000006,2026-01-02T02:00:00,6.97674,79.20129,8.34,134.5,trip_006,transit,70.991
419000006,2026-01-02T02:10:00,6.96328,79.21914,8.0,127.1,trip_006,transit,73.459
419000006,2026-01-02T02:20:00,6.94864,79.23706,8.29,129.3,trip_006,transit,75.899
419000006,2026-01-02T02:30:00,6.93482,79.25706,8.71,124.7,trip_006,transit,78.407
419000006,2026-01-02T02:40:00,6.91858,79.27624,9.0,130.3,trip_006,transit,81.076
419000006,2026-01-02T02:50:00,6.90458,79.29558,8.55,125.9,trip_006,transit,83.79
419000006,2026-01-02T03:00:00,6.88904,79.31298,8.36,131.8,trip_006,transit,86.404
419000006,2026-01-02T03:10:00,6.87243,79.33038,8.62,133.7,trip_006,transit,88.909
419000006,2026-01-02T03:20:00,6.85723,79.35003,8.9,127.7,trip_006,transit,91.469
419000006,2026-01-02T03:30:00,6.83954,79.36787,9.0,134.8,trip_006,transit,94.175
419000006,2026-01-02T03:40:00,6.82214,79.386,9.0,133.8,trip_006,transit,96.835
419000006,2026-01-02T03:50:00,6.80461,79.404,9.0,134.3,trip_006,transit,99.507
419000006,2026-01-02T04:00:00,6.78554,79.42036,9.0,139.4,trip_006,transit,102.174
419000006,2026-01-02T04:10:00,6.76824,79.43707,8.62,136.0,trip_006,transit,104.76
